Metric,Value
Food invoice lines,5070
Food credit lines,113
All food purchase lines (invoice + credit),5189
Unique food products bought,968
Food products with a real price change,453
Total real price-change events,971
Food products ending HIGHER than first price,333
Food products ending LOWER than first price,114
Food invoice spend £,128986.79
Food credits £,-3492.73
Food net spend £,132479.52

Brakes Code,Product,Category,Times ordered,First £,Last £,Times changed,Change %,Direction,Net spend £,Price history
134291,Sysco Classic Whole Cumin Seeds 350g,Other food,3,3.81,4.02,2,5.51,UP,11.71,£3.81 (2025-03-01) → £3.88 (2025-04-24) → £4.02 (2026-05-28)
71762,Yeo Organic Raspberry Yoghurt     12x80g,Yoghurt & milk,3,3.81,3.81,0,0.0,SAME,11.43,£3.81 (2024-08-24)
78224,Wholesome Farms Skimmed Milk     6x2.27L,Yoghurt & milk,1,11.37,11.37,0,0.0,SAME,11.37,£11.37 (2024-09-26)
591733,Lemon Juice OC 128245 BB           1x1lt,Other food,1,3.74,3.74,0,0.0,SAME,11.22,£3.74 (2025-06-05)
149709,Sysco Classic Mashed Potato      1x2.5kg,Other food,1,5.61,5.61,0,0.0,SAME,11.22,£5.61 (2025-12-19)
103348,Sysco Classic Whole Star Anise   1x200g,Other food,1,11.22,11.22,0,0.0,SAME,11.22,£11.22 (2026-01-31)
71766,Yeo Strawbry Yogurt Organic       12x80g,Yoghurt & milk,3,3.45,3.81,1,10.43,UP,11.07,£3.45 (2024-08-24) → £3.81 (2024-11-14)
114951,Brake Plain Flour                6x1.5kg,Other food,1,11.01,11.01,0,0.0,SAME,11.01,£11.01 (2025-02-11)
501370,Tomato M/Mm PK                     1x6kg,Other food,1,10.99,10.99,0,0.0,SAME,10.99,£10.99 (2025-06-28)
28758,Sysco Classic RSS Baked Beans 1x2.62kg,Other food,1,3.66,3.66,0,0.0,SAME,10.98,£3.66 (2024-10-31)
150492,Glebe Farm Barista Soya Drink 6x1ltr,Plant-based milk,1,10.94,10.94,0,0.0,SAME,10.94,£10.94 (2026-01-31)
151023,Hazlemere Balsamic Vinegar 1x5ltr,Other food,1,10.94,10.94,0,0.0,SAME,10.94,£10.94 (2025-04-17)
136160,Ice Club Crushed Ice             5x1.8kg,Other food,2,3.59,3.74,1,4.18,UP,10.92,£3.59 (2025-08-23) → £3.74 (2026-05-23)
135215,KTC Gourmet Butter Flavouring     1x2.5L,Other food,1,10.86,10.86,0,0.0,SAME,10.86,£10.86 (2025-06-05)
125141,Plastic Kentucky Holder Green CE     1x1,Other food,2,1.5,1.58,1,5.33,UP,10.82,£1.50 (2024-12-07) → £1.58 (2026-03-07)
134409,Kim Chinese Pancakes 10 pack       10x10,Other food,1,10.79,10.79,0,0.0,SAME,10.79,£10.79 (2025-09-06)
25585,Strathmore Still Water Glass    12x750ml,Drinks,1,10.79,10.79,0,0.0,SAME,10.79,£10.79 (2025-12-09)
150735,Sys Class NAS Bakd Bean Tom Sce 12x418g,Other food,1,10.79,10.79,0,0.0,SAME,10.79,£10.79 (2024-10-31)
28283,Portico Tuna Chunks in Brine      1x800g,Other food,1,5.39,5.39,0,0.0,SAME,10.78,£5.39 (2026-06-30)
149607,Raspberries BB                    1x250g,Other food,1,5.39,5.39,0,0.0,SAME,10.78,£5.39 (2025-01-09)
111165,Gluten Free Mince Pie             1x12,Other food,1,10.65,10.65,0,0.0,SAME,10.65,£10.65 (2024-11-19)
2032,White Wine Vinegar         1x5ltr,Other food,1,10.65,10.65,0,0.0,SAME,10.65,£10.65 (2025-10-11)
152002,Cooks & Co Whole Green Figs Syprp 6x410g,Other food,1,10.58,10.58,0,0.0,SAME,10.58,£10.58 (2024-11-23)
2815,LaBo English Muffins 72g           1x48,Other food,1,10.5,10.5,0,0.0,SAME,10.5,£10.50 (2025-01-18)
133532,Violife Original Creamy       1x200g,Other food,3,2.01,2.15,1,6.97,UP,10.47,£2.01 (2024-08-06) → £2.15 (2025-10-25)
146187,Sysco Classic Orzo               12x500g,Other food,1,10.43,10.43,0,0.0,SAME,10.43,£10.43 (2025-09-25)
554,Brakes Green Split Peas      1x3kg,Other food,2,6.4,4.02,1,-37.19,DOWN,10.42,£6.40 (2024-08-22) → £4.02 (2025-02-06)
152152,Sysco Classic Sweetcorn in Water 1x2150g,Other food,1,5.18,5.18,0,0.0,SAME,10.36,£5.18 (2026-06-04)
34045,Royal Crown Whole Baby Corn Cobs  1.5kg,Other food,1,10.29,10.29,0,0.0,SAME,10.29,£10.29 (2024-10-26)
29070,Nakd Cashew Cookie Bar            18x35g,Biscuits,1,10.22,10.22,0,0.0,SAME,10.22,£10.22 (2024-11-02)
450113,Mushrooms Paris Brown BB            500g,Other food,1,2.55,2.55,0,0.0,SAME,10.2,£2.55 (2025-05-10)
33846,Sys Class 8 P/Apple Slices in Syrup 822g,Other food,1,5.1,5.1,0,0.0,SAME,10.2,£5.10 (2024-07-13)
5750,Brakes Chopped Mixed Nuts          1x1kg,Other food,1,10.07,10.07,0,0.0,SAME,10.07,£10.07 (2026-06-09)
5003758,Strong Roots Cauliflower Hashbrowns  1kg,Other food,1,4.99,4.99,0,0.0,SAME,9.98,£4.99 (2025-07-26)
13116,Carrots Prepared Diced 10mm BB     2.5kg,Other food,1,4.98,4.98,0,0.0,SAME,9.96,£4.98 (2026-06-04)
450381,Loaf Brown Medium              6xEach PK,Other food,1,9.93,9.93,0,0.0,SAME,9.93,£9.93 (2024-07-23)
114217,C2 Swede Netted  PK       1x12kg,Other food,1,9.84,9.84,0,0.0,SAME,9.84,£9.84 (2025-11-20)
71927,Brake Sunflower Light Spread       1x2kg,Other food,1,4.89,4.89,0,0.0,SAME,9.78,£4.89 (2024-11-07)
151391,Fresh Kitch Golden Beet Piccalilli 1x1kg,Other food,1,9.71,9.71,0,0.0,SAME,9.71,£9.71 (2026-01-15)
150170,Piero Fornelli Spaghetti           1x3kg,Other food,2,4.74,4.82,1,1.69,UP,9.56,£4.74 (2024-10-24) → £4.82 (2026-06-20)
10372,Mangetout Pre-Packed BB             500g,Other food,1,4.77,4.77,0,0.0,SAME,9.54,£4.77 (2024-10-26)
128762,Lyles Black Treacle Syrup         1x750g,Other food,2,2.37,2.37,0,0.0,SAME,9.48,£2.37 (2025-06-07)
591867,Ubley Yogurt Mix Low Fat OC71954 12x115g,Yoghurt & milk,1,4.74,4.74,0,0.0,SAME,9.48,£4.74 (2025-07-08)
70978,Brake Sunfl spread Dishes     100xsize10,Other food,1,9.42,9.42,0,0.0,SAME,9.42,£9.42 (2026-04-11)
101584,Evian Mineral Water              12x1ltr,Drinks,1,9.35,9.35,0,0.0,SAME,9.35,£9.35 (2024-11-09)
71402,Flora Original Spread              1x2kg,Other food,1,9.35,9.35,0,0.0,SAME,9.35,£9.35 (2024-08-03)
87867,Blue Dragon Soy Sauce             1x1ltr,Other food,2,5.03,4.25,1,-15.51,DOWN,9.28,£5.03 (2025-09-06) → £4.25 (2025-10-14)
16285,Blue Dragon Dark Soy Sauce        1x2ltr,Other food,1,9.21,9.21,0,0.0,SAME,9.21,£9.21 (2024-10-24)
86822,Brakes Cocktail Gherkins         1x2.3kg,Other food,1,9.21,9.21,0,0.0,SAME,9.21,£9.21 (2024-08-13)
4776,Sysco Essential Diced Carrots      2.5kg,Other food,1,4.6,4.6,0,0.0,SAME,9.2,£4.60 (2024-11-14)
151189,High Heat Spatula 16inch    CE       1x1,Other food,1,9.19,9.19,0,0.0,SAME,9.19,£9.19 (2025-07-31)
136913,Go Free Cornflakes                4x375g,Other food,1,9.06,9.06,0,0.0,SAME,9.06,£9.06 (2024-10-26)
113885,Herb Coriander Bunched BB         1x100g,Other food,2,1.1,1.23,1,11.82,UP,9.06,£1.10 (2024-10-17) → £1.23 (2025-06-28)
71954,Ubley Yogurt Mixed Low Fat       12x115g,Yoghurt & milk,1,4.53,4.53,0,0.0,SAME,9.06,£4.53 (2024-10-17)
146179,Sysco Classic Tricolour Fusilli    1x5kg,Other food,1,8.99,8.99,0,0.0,SAME,8.99,£8.99 (2025-09-25)
100325,Brakes Ground Rice                 1x3kg,Other food,1,8.92,8.92,0,0.0,SAME,8.92,£8.92 (2025-12-19)
5360,Muffin Paper Cases 2x1.75in MUF    1x480,Other food,1,8.92,8.92,0,0.0,SAME,8.92,£8.92 (2026-04-16)
10386,Figs Fresh BB                     6 Pack,Other food,1,4.43,4.43,0,0.0,SAME,8.86,£4.43 (2025-01-09)
89524,Sysco Choc Delight Mix          1x600g,Other food,2,4.38,4.46,1,1.83,UP,8.84,£4.38 (2025-07-29) → £4.46 (2026-06-20)
126924,Sysco Classic Vegan Mayonnaise 1x1ltr,Other food,1,2.94,2.94,0,0.0,SAME,8.82,£2.94 (2025-07-10)
33040,Luxury Baked Sourdough Crumpets      6x6,Other food,1,8.78,8.78,0,0.0,SAME,8.78,£8.78 (2025-01-18)
146172,Sysco Classic Spaghetti            1x5kg,Other food,1,8.78,8.78,0,0.0,SAME,8.78,£8.78 (2024-10-24)
152983,Sysco Classic Brown Bread&Roll Mix 3.5Kg,Other food,1,8.63,8.63,0,0.0,SAME,8.63,£8.63 (2025-06-21)
35002,Sysco Classic Garam Masala       1x405g,Other food,1,8.63,8.63,0,0.0,SAME,8.63,£8.63 (2025-06-19)
153002,Sysco Classic White Bread&Roll mix 3.5Kg,Other food,1,8.63,8.63,0,0.0,SAME,8.63,£8.63 (2025-06-21)
5012586,DeNigris Apple Cider Vinegar Mother 1x1L,Other food,1,4.31,4.31,0,0.0,SAME,8.62,£4.31 (2026-04-16)
3267,Marmite                           1x600g,Other food,1,8.56,8.56,0,0.0,SAME,8.56,£8.56 (2024-11-07)
10287,Grapefruit Pink BB                  Each,Drinks,1,0.57,0.57,0,0.0,SAME,8.55,£0.57 (2024-09-28)
125124,Handle Aluminium Blue 135cm 1 x 1,Other food,1,4.24,4.24,0,0.0,SAME,8.48,£4.24 (2025-02-13)
28884,Chefs Forage Caps 466 DM07W 1x100Sp,Other food,1,8.39,8.39,0,0.0,SAME,8.39,£8.39 (2025-01-14)
136786,Beechdean Lemon Sorbet          1x2.5ltr,Other food,1,8.2,8.2,0,0.0,SAME,8.2,£8.20 (2024-11-07)
134286,Sysco Classic Fennel seeds        1x330g,Other food,2,3.95,4.17,1,5.57,UP,8.12,£3.95 (2024-11-02) → £4.17 (2026-05-28)
188721,Glebe Farm Oat Barista Drink GF 6x1ltr,Plant-based milk,1,7.99,7.99,0,0.0,SAME,7.99,£7.99 (2025-01-16)
562,Brakes Pearl Barley                1x3kg,Other food,1,7.98,7.98,0,0.0,SAME,7.98,£7.98 (2024-08-22)
130609,Brakes Toasted Seed & Grain Topper 1x1kg,Other food,1,7.98,7.98,0,0.0,SAME,7.98,£7.98 (2025-01-16)
132513,Dosing Pump 1l 28mm Neck CE          1x1,Other food,1,1.99,1.99,0,0.0,SAME,7.96,£1.99 (2025-05-24)
131817,Micro Red Amaranth BB             1x25g,Other food,2,1.99,1.99,0,0.0,SAME,7.96,£1.99 (2024-11-14)
450610,Strawberries BB                   1x400g,Other food,1,3.98,3.98,0,0.0,SAME,7.96,£3.98 (2025-01-09)
134723,Arla Jord Oat Hemp Milk Altrn 6x1ltr,Plant-based milk,1,7.91,7.91,0,0.0,SAME,7.91,£7.91 (2025-01-25)
30319,LaBo White Batch Rolls             1x36,Other food,1,7.84,7.84,0,0.0,SAME,7.84,£7.84 (2024-12-14)
26949,Alpro Soya Milk                 15x250ml,Plant-based milk,1,7.77,7.77,0,0.0,SAME,7.77,£7.77 (2024-12-12)
115797,Brake Organic Strawberry Yogurt   1x2kg,Yoghurt & milk,1,7.7,7.7,0,0.0,SAME,7.7,£7.70 (2025-06-05)
133682,Dr Oetker Nat Sicilian Lem Extrct 6x35ml,Other food,1,7.7,7.7,0,0.0,SAME,7.7,£7.70 (2024-07-20)
10230,Cucumber Single BB                1xEach,Other food,2,0.58,0.79,1,36.21,UP,7.64,£0.58 (2025-06-28) → £0.79 (2026-03-26)
151256,DaVinci Cloudy Lemonade Syrup     1x1ltr,Drinks,1,7.62,7.62,0,0.0,SAME,7.62,£7.62 (2026-04-18)
74454,Organic Semi-Skimmed Milk    1x2L,Yoghurt & milk,1,3.81,3.81,0,0.0,SAME,7.62,£3.81 (2025-09-04)
19838,Sysco Classic Peel Plum Toms in Jce 800g,Other food,1,1.27,1.27,0,0.0,SAME,7.62,£1.27 (2025-02-18)
152694,Fresh Curry Leaves BB              1x50g,Other food,3,1.22,1.22,0,0.0,SAME,7.32,£1.22 (2025-06-14)
21314,H/Spring Water Still PVC       12x1.5ltr,Drinks,1,7.26,7.26,0,0.0,SAME,7.26,£7.26 (2025-06-07)
113713,Yeo Organic Mango & Vanill Yogurt 12x80g,Yoghurt & milk,2,3.45,3.81,1,10.43,UP,7.26,£3.45 (2024-08-24) → £3.81 (2024-11-14)
87110,Sysco Classic Tomato Paste       1x2.2kg,Other food,1,6.98,6.98,0,0.0,SAME,6.98,£6.98 (2025-06-19)
33587,Sysco Classic Arrowroot           1x500g,Other food,1,6.9,6.9,0,0.0,SAME,6.9,£6.90 (2026-06-04)
557784,Wire Grill Brush  c/w Scraper  1x1 CE,Other food,1,3.39,3.39,0,0.0,SAME,6.78,£3.39 (2026-05-09)
28288,Brakes Golden Bread Crumbs       1x3.5kg,Other food,1,6.69,6.69,0,0.0,SAME,6.69,£6.69 (2024-11-16)
4515,Brakes Condensed Milk (47006)    1x397g,Yoghurt & milk,1,2.22,2.22,0,0.0,SAME,6.66,£2.22 (2025-08-16)
4349,Fine Sea Salt                     1x750g,Other food,1,1.65,1.65,0,0.0,SAME,6.6,£1.65 (2024-12-14)
87020,Metal Ice Cream Scoop 1.8oz 1x1Sp 589219,Other food,1,6.59,6.59,0,0.0,SAME,6.59,£6.59 (2026-06-04)
5003653,Sysco Classic Extra olive oil 1x1 litre,Other food,1,6.54,6.54,0,0.0,SAME,6.54,£6.54 (2025-11-22)
116370,Asparagus BB                      1x500g,Other food,1,6.44,6.44,0,0.0,SAME,6.44,£6.44 (2024-11-14)
88386,Brakes Balsamic Glaze           1x400ml,Other food,1,6.33,6.33,0,0.0,SAME,6.33,£6.33 (2024-08-22)
450109,Mushrooms Large Flat 100/135mm PK  1.8kg,Other food,1,6.25,6.25,0,0.0,SAME,6.25,£6.25 (2025-03-20)
106540,Broccoli                         1x2.5kg,Other food,1,6.04,6.04,0,0.0,SAME,6.04,£6.04 (2024-10-22)
149050,Cooks & Co Green Figs In Syrup 1x820g,Other food,1,3.02,3.02,0,0.0,SAME,6.04,£3.02 (2025-07-24)
5020275,Pip & Nut Smooth Peanut Butter 1x1kg,Other food,1,6.04,6.04,0,0.0,SAME,6.04,£6.04 (2026-02-24)
133318,Black Plastic Finepeel Y Peeler 1x1 CE,Other food,1,2.99,2.99,0,0.0,SAME,5.98,£2.99 (2025-02-13)
27240,Pelican Pump 5L 38Mm Cap             1x1,Other food,1,2.99,2.99,0,0.0,SAME,5.98,£2.99 (2025-10-21)
10265,Grapes White Seedless BB            500g,Other food,1,1.99,1.99,0,0.0,SAME,5.97,£1.99 (2024-09-28)
132644,Maldon Original Salt              1x570g,Other food,1,5.82,5.82,0,0.0,SAME,5.82,£5.82 (2026-07-02)
133503,Llaeth Mix Bio Live Yogurt       12x125g,Yoghurt & milk,1,5.61,5.61,0,0.0,SAME,5.61,£5.61 (2026-01-08)
88884,Sysco Classic Sunflower Seeds      1x1kg,Other food,1,5.25,5.25,0,0.0,SAME,5.25,£5.25 (2026-06-04)
86870,Lemon Flavouring                 1x500ml,Other food,1,5.03,5.03,0,0.0,SAME,5.03,£5.03 (2025-07-10)
86134,DaV Toffee W Devon Cream Drizzle  1x500g,Other food,1,2.44,2.44,0,0.0,SAME,4.88,£2.44 (2024-10-12)
29547,Blue Powder-free Vinyl MED GD13M 1x100,Other food,1,4.79,4.79,0,0.0,SAME,4.79,£4.79 (2024-11-07)
10477,Swede Whole PK                      Each,Other food,1,0.79,0.79,0,0.0,SAME,4.74,£0.79 (2025-11-25)
33591,Sysco Classic Parsley               100g,Other food,1,4.67,4.67,0,0.0,SAME,4.67,£4.67 (2026-01-31)
12008,Coconut BB                          Each,Other food,2,0.86,0.95,1,10.47,UP,4.39,£0.86 (2025-01-09) → £0.95 (2026-05-28)
119391,High Fruit Strawberry Coulis      1x500g,Other food,1,4.31,4.31,0,0.0,SAME,4.31,£4.31 (2024-10-24)
133623,Ubley Thick Creamy Strawb Yog    12x110g,Other food,1,4.24,4.24,0,0.0,SAME,4.24,£4.24 (2024-10-26)
125117,White Dishcloth 30x40cm 1 x 10,Other food,1,4.24,4.24,0,0.0,SAME,4.24,£4.24 (2025-10-14)
33611,Brakes Distilled White Vinegar   1x5ltr,Other food,1,4.1,4.1,0,0.0,SAME,4.1,£4.10 (2025-05-29)
133365,Silicone Pastry Brush 17.5cm 1x1 CE,Other food,1,4.09,4.09,0,0.0,SAME,4.09,£4.09 (2024-11-14)
86420,Wood Skewer 18cm  338W   1x200,Other food,1,2.01,2.01,0,0.0,SAME,4.02,£2.01 (2024-11-14)
5004034,Rowse Chilli Fusion Honey 1x680g,Other food,1,3.95,3.95,0,0.0,SAME,3.95,£3.95 (2025-11-13)
450662,Chunky Sweet Pot & Bttnt Squash BB 1x1kg,Other food,1,3.92,3.92,0,0.0,SAME,3.92,£3.92 (2026-06-04)
450524,Salad Leaf Mix PK                 4x250g,Other food,1,3.92,3.92,0,0.0,SAME,3.92,£3.92 (2025-07-31)
86514,White Mob Cap DM01               1x100,Other food,1,3.79,3.79,0,0.0,SAME,3.79,£3.79 (2024-09-28)
148653,Beechdean Apple Oat Iced Dessert  1x2ltr,Other food,1,3.75,3.75,0,0.0,SAME,3.75,£3.75 (2024-10-03)
148652,Beechdean Berry Oat Iced Dessert  1x2ltr,Other food,1,3.75,3.75,0,0.0,SAME,3.75,£3.75 (2024-10-03)
135834,Muller Thick Creamy Strawb Yog 12x110g,Other food,1,3.66,3.66,0,0.0,SAME,3.66,£3.66 (2024-11-14)
5003208,Biotiful Original Gut Health Kefir 1x1L,Other food,1,3.59,3.59,0,0.0,SAME,3.59,£3.59 (2026-03-31)
114205,Beanshoots BB                     1x350g,Other food,1,0.87,0.87,0,0.0,SAME,3.48,£0.87 (2025-06-28)
71155,Cravendale Fresh Whole Milk      1x2 ltr,Yoghurt & milk,1,3.02,3.02,0,0.0,SAME,3.02,£3.02 (2025-06-12)
152516,Green Birds Eye Chilli BB         1x250g,Other food,1,2.94,2.94,0,0.0,SAME,2.94,£2.94 (2025-02-20)
119851,Ardo Sliced Okra                   1x1kg,Other food,1,2.66,2.66,0,0.0,SAME,2.66,£2.66 (2024-11-14)
117818,Ardo Red Chilli Chopped           1x250g,Other food,1,2.44,2.44,0,0.0,SAME,2.44,£2.44 (2024-10-12)
102656,Herb Purple Basil Micro BB         1x30g,Other food,1,2.4,2.4,0,0.0,SAME,2.4,£2.40 (2025-08-23)
10228,Celery BB                          Bunch,Other food,1,1.14,1.14,0,0.0,SAME,2.28,£1.14 (2025-12-09)
125114,Micro Green Basil  BB              1x30g,Other food,1,2.15,2.15,0,0.0,SAME,2.15,£2.15 (2024-11-14)
152148,Lovice Vanilla Oat Ice Dream  1x900ml,Other food,1,1.0,1.0,0,0.0,SAME,2.0,£1.00 (2026-06-02)
102653,Samphire BB                       1x100g,Other food,1,1.5,1.5,0,0.0,SAME,1.5,£1.50 (2024-11-28)
150906,1 inch round DKDOW FridayLabel CE 1x1000,Other food,1,1.43,1.43,0,0.0,SAME,1.43,£1.43 (2025-03-29)
150901,1 inch round DKDOW MondayLabel CE 1x1000,Other food,1,1.43,1.43,0,0.0,SAME,1.43,£1.43 (2025-03-29)
150902,1 inchround DKDOW TuesdayLabel CE 1x1000,Other food,1,1.43,1.43,0,0.0,SAME,1.43,£1.43 (2025-03-29)
150907,1 inchroundDKDOW SaturdayLabel CE 1x1000,Other food,1,1.43,1.43,0,0.0,SAME,1.43,£1.43 (2025-03-29)
150904,1 inchroundDKDOW ThursdayLabel CE 1x1000,Other food,1,1.43,1.43,0,0.0,SAME,1.43,£1.43 (2025-03-29)
150903,1 inchroundDKDOW WednesdyLabel CE 1x1000,Other food,1,1.43,1.43,0,0.0,SAME,1.43,£1.43 (2025-03-29)
113882,Herb Large Mint Bunched BB        1x100g,Other food,1,1.3,1.3,0,0.0,SAME,1.3,£1.30 (2025-06-28)
